beach;date;hour;hs;tpic;dir
Biscarosse;2023-11-24;14;1.293950;13.04570;293
Biscarosse;2023-11-24;15;1.308110;13.06530;293
Biscarosse;2023-11-24;16;1.321780;13.06140;293
Biscarosse;2023-11-24;17;1.333980;13.03010;292
Biscarosse;2023-11-24;18;1.335940;12.95200;292
Biscarosse;2023-11-24;19;1.328120;12.81920;292
Biscarosse;2023-11-24;20;1.313960;12.71760;292
Biscarosse;2023-11-24;21;1.301760;12.66290;293
Biscarosse;2023-11-24;22;1.290040;12.61610;294
Biscarosse;2023-11-24;23;1.277830;12.56140;295
Biscarosse;2023-11-25;0;1.270020;12.49110;297
Biscarosse;2023-11-25;1;1.262210;12.43640;298
Biscarosse;2023-11-25;2;1.257810;12.42070;299
Biscarosse;2023-11-25;3;1.255860;12.45980;299
Biscarosse;2023-11-25;4;1.248050;12.49890;299
Biscarosse;2023-11-25;5;1.237790;12.51450;298
Biscarosse;2023-11-25;6;1.228030;12.52230;297
Biscarosse;2023-11-25;7;1.217770;12.55750;296
Biscarosse;2023-11-25;8;1.206050;12.65510;296
Biscarosse;2023-11-25;9;1.189940;12.83870;296
Biscarosse;2023-11-25;10;1.166020;13.06920;296
Biscarosse;2023-11-25;11;1.144040;13.17070;297
Biscarosse;2023-11-25;12;1.118160;13.19420;298
Biscarosse;2023-11-25;13;1.096190;13.17070;299
Biscarosse;2023-11-25;14;1.078120;13.13950;299
Biscarosse;2023-11-25;15;1.058110;13.11220;299
Biscarosse;2023-11-25;16;1.034180;13.10430;299
Biscarosse;2023-11-25;17;1.012210;13.10820;298
Biscarosse;2023-11-25;18;0.996094;13.09650;297
Biscarosse;2023-11-25;19;0.976074;13.06140;296
Biscarosse;2023-11-25;20;0.950195;12.99890;295
Biscarosse;2023-11-25;21;0.917969;12.93640;295
Biscarosse;2023-11-25;22;0.886230;12.86220;295
Biscarosse;2023-11-25;23;0.874023;12.63950;296
Biscarosse;2023-11-26;0;0.879883;12.45980;296
Biscarosse;2023-11-26;1;0.863770;12.29570;297
Biscarosse;2023-11-26;2;0.835938;12.13170;297
Biscarosse;2023-11-26;3;0.810059;11.99110;297
Biscarosse;2023-11-26;4;0.804199;11.85820;295
Biscarosse;2023-11-26;5;0.817871;11.69420;292
Biscarosse;2023-11-26;6;0.813965;11.38170;288
Biscarosse;2023-11-26;7;0.790039;19.67070;286
Biscarosse;2023-11-26;8;0.766113;19.41290;284
Biscarosse;2023-11-26;9;0.757812;18.96760;283
Biscarosse;2023-11-26;10;0.764160;18.18640;282
Biscarosse;2023-11-26;11;0.779785;17.46760;281
Biscarosse;2023-11-26;12;0.812012;16.64730;279
Biscarosse;2023-11-26;13;0.830078;16.39730;278
Biscarosse;2023-11-26;14;0.839844;16.35820;277
Biscarosse;2023-11-26;15;0.868164;16.38950;275
Biscarosse;2023-11-26;16;0.916016;16.35820;272
Biscarosse;2023-11-26;17;0.974121;16.23320;270
Biscarosse;2023-11-26;18;1.098140;15.96760;270
Biscarosse;2023-11-26;19;1.202150;15.67070;271
Biscarosse;2023-11-26;20;1.253910;15.48320;272
Biscarosse;2023-11-26;21;1.279790;15.37390;272
Biscarosse;2023-11-26;22;1.310060;15.21760;272
Biscarosse;2023-11-26;23;1.355960;15.03010;273
Biscarosse;2023-11-27;0;1.430180;14.85040;275
Biscarosse;2023-11-27;1;1.505860;14.68640;276
Biscarosse;2023-11-27;2;1.545900;14.56920;276
Biscarosse;2023-11-27;3;1.536130;14.44420;277
Biscarosse;2023-11-27;4;1.503910;14.24500;277
Biscarosse;2023-11-27;5;1.490230;13.93640;277
Biscarosse;2023-11-27;6;1.519530;13.71370;278
Biscarosse;2023-11-27;7;1.585940;13.54970;278
Biscarosse;2023-11-27;8;1.654300;13.43250;278
Biscarosse;2023-11-27;9;1.690430;13.35040;278
Biscarosse;2023-11-27;10;1.694340;13.28010;277
Biscarosse;2023-11-27;11;1.694340;13.17070;276
Biscarosse;2023-11-27;12;1.708010;12.97930;277
Biscarosse;2023-11-27;13;1.780270;12.63950;278
Biscarosse;2023-11-27;14;1.935550;12.44030;279
Biscarosse;2023-11-27;15;2.158200;12.35430;281
Biscarosse;2023-11-27;16;2.402340;12.28790;282
Biscarosse;2023-11-27;17;2.641600;12.19810;282
Biscarosse;2023-11-27;18;2.797850;7.60434;283
Biscarosse;2023-11-27;19;2.700200;8.17075;283
Biscarosse;2023-11-27;20;2.473630;8.50669;283
Biscarosse;2023-11-27;21;2.293950;8.89731;284
Biscarosse;2023-11-27;22;2.253910;9.14731;284
Biscarosse;2023-11-27;23;2.351560;9.23325;284
Biscarosse;2023-11-28;0;2.540040;9.24497;285
Biscarosse;2023-11-28;1;2.721680;9.23325;286
Biscarosse;2023-11-28;2;2.795900;9.23325;286
Biscarosse;2023-11-28;3;2.776370;9.24887;287
Biscarosse;2023-11-28;4;2.723630;9.26450;287
Biscarosse;2023-11-28;5;2.656250;9.27231;288
Biscarosse;2023-11-28;6;2.572270;9.28403;288
Biscarosse;2023-11-28;7;2.435550;9.28794;288
Biscarosse;2023-11-28;8;2.263670;9.27231;288
Biscarosse;2023-11-28;9;2.095700;9.23716;288
Biscarosse;2023-11-28;10;1.998050;9.19809;288
Biscarosse;2023-11-28;11;1.965820;9.17466;288
Biscarosse;2023-11-28;12;1.931640;9.14731;289
Biscarosse;2023-11-28;13;1.862300;9.11606;290
Biscarosse;2023-11-28;14;1.782230;9.06528;290
Biscarosse;2023-11-28;15;1.704100;9.01450;291
Biscarosse;2023-11-28;16;1.629880;8.99887;292
Biscarosse;2023-11-28;17;1.567870;9.01841;292
Biscarosse;2023-11-28;18;1.509770;9.08481;291
Biscarosse;2023-11-28;19;1.456050;9.14341;291
Biscarosse;2023-11-28;20;1.405760;9.14341;290
Biscarosse;2023-11-28;21;1.361820;9.09262;289
Biscarosse;2023-11-28;22;1.324220;9.03012;289
Biscarosse;2023-11-28;23;1.286130;8.99497;289
Biscarosse;2023-11-29;0;1.250000;8.97934;289
Biscarosse;2023-11-29;1;1.211910;8.96762;289
Biscarosse;2023-11-29;2;1.169920;8.93247;290
Biscarosse;2023-11-29;3;1.124020;8.87387;291
Biscarosse;2023-11-29;4;1.096190;8.82309;291
Biscarosse;2023-11-29;5;1.067870;8.77622;292
Biscarosse;2023-11-29;6;1.032230;8.72544;292
Biscarosse;2023-11-29;7;0.992188;8.66294;291
Biscarosse;2023-11-29;8;0.945801;8.56919;290
Biscarosse;2023-11-29;9;0.910156;8.46372;289
Biscarosse;2023-11-29;10;0.877930;8.36997;288
Biscarosse;2023-11-29;11;0.850098;8.29966;288
Biscarosse;2023-11-29;12;0.832031;12.56920;288
Biscarosse;2023-11-29;13;0.837891;12.39730;287
Biscarosse;2023-11-29;14;0.835938;12.24890;287
Biscarosse;2023-11-29;15;0.826172;12.13560;286
Biscarosse;2023-11-29;16;0.812012;12.06140;286
Biscarosse;2023-11-29;17;0.797852;11.99110;286
Biscarosse;2023-11-29;18;0.786133;11.88170;285
Biscarosse;2023-11-29;19;0.775879;11.72150;284
Biscarosse;2023-11-29;20;0.773926;11.52620;282
Biscarosse;2023-11-29;21;0.788086;11.39340;278
Biscarosse;2023-11-29;22;0.835938;11.31530;269
Biscarosse;2023-11-29;23;0.910156;11.27620;261
Biscarosse;2023-11-30;0;0.974121;11.24110;259
Biscarosse;2023-11-30;1;1.041990;11.22540;261
Biscarosse;2023-11-30;2;1.133790;11.21760;265
Biscarosse;2023-11-30;3;1.240230;11.18250;268
Biscarosse;2023-11-30;4;1.319820;11.13560;270
Biscarosse;2023-11-30;5;1.377930;11.10820;271
Biscarosse;2023-11-30;6;1.423830;5.67856;271
Biscarosse;2023-11-30;7;1.461910;5.78403;272
Biscarosse;2023-11-30;8;1.490230;11.42470;273
Biscarosse;2023-11-30;9;1.500000;11.36610;274
Biscarosse;2023-11-30;10;1.500000;11.25280;275
Biscarosse;2023-11-30;11;1.494140;11.13170;276
Biscarosse;2023-11-30;12;1.478030;11.00670;276
Biscarosse;2023-11-30;13;1.452150;10.85820;277
Biscarosse;2023-11-30;14;1.417970;10.72150;277
Biscarosse;2023-11-30;15;1.379880;10.67070;277
Biscarosse;2023-11-30;16;1.339840;10.71760;277
Biscarosse;2023-11-30;17;1.301760;10.79970;278
Biscarosse;2023-11-30;18;1.267580;10.88560;279
Biscarosse;2023-11-30;19;1.244140;10.97930;280
Biscarosse;2023-11-30;20;1.230470;11.05360;281
Biscarosse;2023-11-30;21;1.234380;11.06530;282
Biscarosse;2023-11-30;22;1.257810;11.02230;284
Biscarosse;2023-11-30;23;1.295900;10.95980;285
Biscarosse;2023-12-01;0;1.347660;10.90120;286
Biscarosse;2023-12-01;1;1.402340;10.85430;287
Biscarosse;2023-12-01;2;1.456050;10.78790;287
Biscarosse;2023-12-01;3;1.503910;10.68640;288
Biscarosse;2023-12-01;4;1.545900;10.54570;288
Biscarosse;2023-12-01;5;1.583980;10.49110;288
Biscarosse;2023-12-01;6;1.622070;10.59260;289
Biscarosse;2023-12-01;7;1.664060;10.81140;289
Biscarosse;2023-12-01;8;1.704100;11.04180;289
Biscarosse;2023-12-01;9;1.734380;11.14340;289
Biscarosse;2023-12-01;10;1.757810;11.16290;288
Biscarosse;2023-12-01;11;1.765620;11.14730;288
Biscarosse;2023-12-01;12;1.757810;11.12000;288
Biscarosse;2023-12-01;13;1.730470;11.06530;287
Biscarosse;2023-12-01;14;1.683590;11.01840;287
Biscarosse;2023-12-01;15;1.635740;11.00280;287
Biscarosse;2023-12-01;16;1.585940;11.01840;287
Biscarosse;2023-12-01;17;1.534180;11.02620;287
Biscarosse;2023-12-01;18;1.480470;11.00670;288
Biscarosse;2023-12-01;19;1.425780;10.96760;288
Biscarosse;2023-12-01;20;1.375980;10.93250;287
Biscarosse;2023-12-01;21;1.337890;10.98720;286
Biscarosse;2023-12-01;22;1.326170;11.17070;284
Biscarosse;2023-12-01;23;1.339840;11.31920;281
Biscarosse;2023-12-02;0;1.356450;11.36610;278
Biscarosse;2023-12-02;1;1.356450;11.30360;275
Biscarosse;2023-12-02;2;1.335940;11.24500;274
Biscarosse;2023-12-02;3;1.304200;11.29570;274
Biscarosse;2023-12-02;4;1.259770;11.38170;274
Biscarosse;2023-12-02;5;1.204100;11.40120;276
Biscarosse;2023-12-02;6;1.151860;11.36610;277
Biscarosse;2023-12-02;7;1.109860;11.30360;278
Biscarosse;2023-12-02;8;1.062010;11.23320;278
Biscarosse;2023-12-02;9;1.012210;11.17070;279
Biscarosse;2023-12-02;10;0.961914;11.10820;280
Biscarosse;2023-12-02;11;0.921875;11.04180;280
Biscarosse;2023-12-02;12;0.888184;10.96760;281
Biscarosse;2023-12-02;13;0.863770;10.87780;282
Biscarosse;2023-12-02;14;0.852051;10.78010;283
Biscarosse;2023-12-02;15;0.841797;10.67070;284
Biscarosse;2023-12-02;16;0.832031;10.52620;286
Biscarosse;2023-12-02;17;0.826172;10.40900;287
Biscarosse;2023-12-02;18;0.824219;10.31920;289
Biscarosse;2023-12-02;19;0.821777;10.23720;291
Biscarosse;2023-12-02;20;0.815918;10.16290;292
Biscarosse;2023-12-02;21;0.806152;10.08870;293
Biscarosse;2023-12-02;22;0.793945;10.02230;293
Biscarosse;2023-12-02;23;0.786133;9.96372;293
Biscarosse;2023-12-03;0;0.775879;9.91294;293
Biscarosse;2023-12-03;1;0.770020;9.85044;293
Biscarosse;2023-12-03;2;0.759766;9.78012;293
Biscarosse;2023-12-03;3;0.750000;9.68637;294
Biscarosse;2023-12-03;4;0.740234;9.51841;294
Biscarosse;2023-12-03;5;0.733887;9.39731;294
Biscarosse;2023-12-03;6;0.728027;9.31528;293
Biscarosse;2023-12-03;7;0.717773;9.25669;293
Biscarosse;2023-12-03;8;0.704102;9.22153;292
Biscarosse;2023-12-03;9;0.687988;9.21372;292
Biscarosse;2023-12-03;10;0.673828;9.22153;291
Biscarosse;2023-12-03;11;0.662109;9.22934;290
Biscarosse;2023-12-03;12;0.654297;9.19809;289
Biscarosse;2023-12-03;13;0.650391;9.11606;287
Biscarosse;2023-12-03;14;0.648438;8.96762;286
Biscarosse;2023-12-03;15;0.641602;8.71762;286
Biscarosse;2023-12-03;16;0.635742;8.39341;286
Biscarosse;2023-12-03;17;0.631836;8.14341;286
Biscarosse;2023-12-03;18;0.635742;7.92466;285
Biscarosse;2023-12-03;19;0.652344;7.73716;283
Biscarosse;2023-12-03;20;0.681641;7.58481;276
Biscarosse;2023-12-03;21;0.750000;7.36606;266
Biscarosse;2023-12-03;22;0.856445;5.68247;254
Biscarosse;2023-12-03;23;0.990234;5.94028;247
Biscarosse;2023-12-04;0;1.115230;6.28794;244
Biscarosse;2023-12-04;1;1.312500;6.51841;243
Biscarosse;2023-12-04;2;1.492190;6.88559;243
Biscarosse;2023-12-04;3;1.646480;7.04575;243
Biscarosse;2023-12-04;4;1.826170;7.29184;242
Biscarosse;2023-12-04;5;2.027340;7.45591;241
Biscarosse;2023-12-04;6;2.246090;7.55356;242
Biscarosse;2023-12-04;7;2.439450;7.67075;244
Biscarosse;2023-12-04;8;2.654300;7.88559;249
Biscarosse;2023-12-04;9;2.884770;8.27622;255
Biscarosse;2023-12-04;10;3.054690;9.56528;262
Biscarosse;2023-12-04;11;3.072270;10.35430;269
Biscarosse;2023-12-04;12;2.990230;10.85430;273
Biscarosse;2023-12-04;13;2.890620;11.08480;275
Biscarosse;2023-12-04;14;2.802730;11.18250;276
Biscarosse;2023-12-04;15;2.767580;11.19810;276
Biscarosse;2023-12-04;16;2.792970;11.16680;276
Biscarosse;2023-12-04;17;2.869140;11.12000;276
Biscarosse;2023-12-04;18;2.980470;11.09260;277
Biscarosse;2023-12-04;19;3.089840;11.08480;277
Biscarosse;2023-12-04;20;3.167970;11.09650;278
Biscarosse;2023-12-04;21;3.199220;11.11220;279
Biscarosse;2023-12-04;22;3.167970;11.15510;280
Biscarosse;2023-12-04;23;3.087890;11.22540;280
Biscarosse;2023-12-05;0;2.964840;11.31140;281
Biscarosse;2023-12-05;1;2.832030;11.44810;281
Biscarosse;2023-12-05;2;2.740230;11.60430;282
Biscarosse;2023-12-05;3;2.697270;11.70980;282
Biscarosse;2023-12-05;4;2.726560;11.77230;283
Biscarosse;2023-12-05;5;2.800780;11.83870;283
Biscarosse;2023-12-05;6;2.912110;11.86610;284
Biscarosse;2023-12-05;7;3.003910;11.81920;284
Biscarosse;2023-12-05;8;3.064450;11.75670;285
Biscarosse;2023-12-05;9;3.068360;11.75670;286
Biscarosse;2023-12-05;10;3.028320;11.78790;286
Biscarosse;2023-12-05;11;2.940430;11.76840;287
Biscarosse;2023-12-05;12;2.814450;11.66290;287
Biscarosse;2023-12-05;13;2.664060;11.48320;288
Biscarosse;2023-12-05;14;2.524410;11.34260;288
Biscarosse;2023-12-05;15;2.423830;11.28010;288
Biscarosse;2023-12-05;16;2.358400;11.26450;288
Biscarosse;2023-12-05;17;2.311520;11.22150;288
Biscarosse;2023-12-05;18;2.255860;11.12780;288
Biscarosse;2023-12-05;19;2.175780;11.00280;289
Biscarosse;2023-12-05;20;2.083980;10.90120;289
Biscarosse;2023-12-05;21;2.003910;10.90120;290
Biscarosse;2023-12-05;22;1.942380;10.97540;290
Biscarosse;2023-12-05;23;1.881840;11.04570;290
Biscarosse;2023-12-06;0;1.826170;11.06920;290
Biscarosse;2023-12-06;1;1.763670;11.04970;289
Biscarosse;2023-12-06;2;1.706050;11.02230;289
Biscarosse;2023-12-06;3;1.650390;11.01840;289
Biscarosse;2023-12-06;4;1.604000;11.03400;289
Biscarosse;2023-12-06;5;1.560060;11.04180;289
Biscarosse;2023-12-06;6;1.505860;11.00670;289
Biscarosse;2023-12-06;7;1.437990;10.92070;289
Biscarosse;2023-12-06;8;1.366210;10.81140;290
Biscarosse;2023-12-06;9;1.308110;10.72540;290
Biscarosse;2023-12-06;10;1.264160;10.66680;290
Biscarosse;2023-12-06;11;1.231930;10.54970;290
Biscarosse;2023-12-06;12;1.217770;10.37780;289
Biscarosse;2023-12-06;13;1.204100;10.21370;288
Biscarosse;2023-12-06;14;1.175780;14.69420;288
Biscarosse;2023-12-06;15;1.140140;14.58870;287
Biscarosse;2023-12-06;16;1.120120;14.48320;286
Biscarosse;2023-12-06;17;1.140140;14.40900;285
Biscarosse;2023-12-06;18;1.206050;14.30360;283
Biscarosse;2023-12-06;19;1.276370;14.02620;282
Biscarosse;2023-12-06;20;1.314450;13.79570;282
Biscarosse;2023-12-06;21;1.324220;13.66290;282
Biscarosse;2023-12-06;22;1.318360;13.55750;282
Biscarosse;2023-12-06;23;1.305660;13.41290;281
Biscarosse;2023-12-07;0;1.284180;13.20590;281
Biscarosse;2023-12-07;1;1.274410;12.96370;281
Biscarosse;2023-12-07;2;1.284180;12.70590;280
Biscarosse;2023-12-07;3;1.299800;12.56920;280
Biscarosse;2023-12-07;4;1.307620;12.48720;280
Biscarosse;2023-12-07;5;1.314450;12.43640;279
Biscarosse;2023-12-07;6;1.351560;12.48320;279
Biscarosse;2023-12-07;7;1.429690;12.53010;279
Biscarosse;2023-12-07;8;1.511720;12.47150;278
Biscarosse;2023-12-07;9;1.593750;12.42470;277
Biscarosse;2023-12-07;10;1.702150;12.45980;275
Biscarosse;2023-12-07;11;1.859380;12.51840;272
Biscarosse;2023-12-07;12;2.042970;12.50670;269
Biscarosse;2023-12-07;13;2.222660;12.43250;267
Biscarosse;2023-12-07;14;2.351560;12.35430;265
Biscarosse;2023-12-07;15;2.433590;12.29970;264
Biscarosse;2023-12-07;16;2.460940;12.26840;264
Biscarosse;2023-12-07;17;2.464840;12.25670;264
Biscarosse;2023-12-07;18;2.484380;12.28400;265
Biscarosse;2023-12-07;19;2.536130;12.35820;266
Biscarosse;2023-12-07;20;2.616210;12.43640;268
Biscarosse;2023-12-07;21;2.711910;12.47150;269
Biscarosse;2023-12-07;22;2.791990;12.55360;271
Biscarosse;2023-12-07;23;2.847660;14.26450;273
Biscarosse;2023-12-08;0;2.873050;14.24890;275
Biscarosse;2023-12-08;1;2.876950;13.98320;276
Biscarosse;2023-12-08;2;2.867190;13.82700;277
Biscarosse;2023-12-08;3;2.822270;13.72540;277
Biscarosse;2023-12-08;4;2.765620;13.60040;278
Biscarosse;2023-12-08;5;2.722660;18.96760;278
Biscarosse;2023-12-08;6;2.705080;18.23320;278
Biscarosse;2023-12-08;7;2.734380;18.00670;279
Biscarosse;2023-12-08;8;2.843750;17.88170;279
Biscarosse;2023-12-08;9;3.000000;17.70980;279
Biscarosse;2023-12-08;10;3.164060;17.41290;279
Biscarosse;2023-12-08;11;3.298830;16.58480;280
Biscarosse;2023-12-08;12;3.378910;16.23320;280
Biscarosse;2023-12-08;13;3.392580;16.10820;279
Biscarosse;2023-12-08;14;3.308590;16.03790;279
Biscarosse;2023-12-08;15;3.152340;15.93640;279
Biscarosse;2023-12-08;16;2.955080;15.76060;279
Biscarosse;2023-12-08;17;2.767580;15.17070;279
Biscarosse;2023-12-08;18;2.640620;14.75670;279
Biscarosse;2023-12-08;19;2.615230;14.60040;279
Biscarosse;2023-12-08;20;2.681640;14.55360;279
Biscarosse;2023-12-08;21;2.820310;14.51840;279
Biscarosse;2023-12-08;22;2.972660;14.45980;279
Biscarosse;2023-12-08;23;3.099610;14.36610;279
Biscarosse;2023-12-09;0;3.162110;14.20200;279
Biscarosse;2023-12-09;1;3.171880;13.96760;279
Biscarosse;2023-12-09;2;3.140620;13.87780;279
Biscarosse;2023-12-09;3;3.042970;13.81140;279
Biscarosse;2023-12-09;4;2.892580;13.70980;279
Biscarosse;2023-12-09;5;2.722660;13.60430;279
Biscarosse;2023-12-09;6;2.585940;13.49110;279
Biscarosse;2023-12-09;7;2.527340;13.41290;278
Biscarosse;2023-12-09;8;2.568360;13.38560;278
Biscarosse;2023-12-09;9;2.671880;13.35820;277
Biscarosse;2023-12-09;10;2.792970;13.30750;276
Biscarosse;2023-12-09;11;2.884770;13.21370;275
Biscarosse;2023-12-09;12;2.960940;13.07310;275
Biscarosse;2023-12-09;13;3.054690;12.89340;275
Biscarosse;2023-12-09;14;3.140620;12.66680;275
Biscarosse;2023-12-09;15;3.140620;12.53790;277
Biscarosse;2023-12-09;16;3.015620;12.44810;279
Biscarosse;2023-12-09;17;2.826170;12.35040;280
Biscarosse;2023-12-09;18;2.656250;12.22150;282
Biscarosse;2023-12-09;19;2.550780;12.13170;282
Biscarosse;2023-12-09;20;2.550780;12.08090;282
Biscarosse;2023-12-09;21;2.640620;12.06920;282
Biscarosse;2023-12-09;22;2.804690;12.07310;282
Biscarosse;2023-12-09;23;2.976560;12.04970;283
Biscarosse;2023-12-10;0;3.091800;12.00670;283
Biscarosse;2023-12-10;1;3.121090;11.95590;283
Biscarosse;2023-12-10;2;3.080080;11.91290;284
Biscarosse;2023-12-10;3;2.992190;11.89340;284
Biscarosse;2023-12-10;4;2.858400;11.88560;283
Biscarosse;2023-12-10;5;2.700200;11.85040;283
Biscarosse;2023-12-10;6;2.522460;11.79570;283
Biscarosse;2023-12-10;7;2.391600;11.69810;283
Biscarosse;2023-12-10;8;2.347660;11.59260;283
Biscarosse;2023-12-10;9;2.374020;11.56140;282
Biscarosse;2023-12-10;10;2.431640;11.56530;282
Biscarosse;2023-12-10;11;2.452150;11.56920;282
Biscarosse;2023-12-10;12;2.448240;11.57310;282
Biscarosse;2023-12-10;13;2.423830;11.58870;282
Biscarosse;2023-12-10;14;2.387700;11.66290;281
Biscarosse;2023-12-10;15;2.353520;11.84260;281
Biscarosse;2023-12-10;16;2.335940;12.01450;281
Biscarosse;2023-12-10;17;2.326170;12.14730;281
Biscarosse;2023-12-10;18;2.298830;12.27230;281
Biscarosse;2023-12-10;19;2.250000;12.36610;281
Biscarosse;2023-12-10;20;2.232420;12.35040;281
Biscarosse;2023-12-10;21;2.285160;12.28010;281
Biscarosse;2023-12-10;22;2.431640;12.22540;281
Biscarosse;2023-12-10;23;2.640620;12.23320;282
Biscarosse;2023-12-11;0;2.833980;12.36610;282
Biscarosse;2023-12-11;1;2.992190;12.49890;282
Biscarosse;2023-12-11;2;3.115230;12.47540;282
Biscarosse;2023-12-11;3;3.203120;12.41290;282
Biscarosse;2023-12-11;4;3.210940;19.24890;282
Biscarosse;2023-12-11;5;3.095700;19.00670;281
Biscarosse;2023-12-11;6;2.882810;18.50670;281
Biscarosse;2023-12-11;7;2.666020;18.18640;280
Biscarosse;2023-12-11;8;2.556640;18.02230;280
Biscarosse;2023-12-11;9;2.566410;17.90510;280
Biscarosse;2023-12-11;10;2.707030;17.73320;280
Biscarosse;2023-12-11;11;2.935550;17.49890;281
Biscarosse;2023-12-11;12;3.191410;17.27230;281
Biscarosse;2023-12-11;13;3.392580;17.14730;281
Biscarosse;2023-12-11;14;3.503910;17.00670;281
Biscarosse;2023-12-11;15;3.519530;16.77230;281
Biscarosse;2023-12-11;16;3.417970;16.52230;281
Biscarosse;2023-12-11;17;3.205080;16.24110;281
Biscarosse;2023-12-11;18;2.943360;16.04570;280
Biscarosse;2023-12-11;19;2.710940;16.10040;280
Biscarosse;2023-12-11;20;2.539060;16.00280;279
Biscarosse;2023-12-11;21;2.501950;15.92860;279
Biscarosse;2023-12-11;22;2.585940;15.85040;279
Biscarosse;2023-12-11;23;2.771480;15.70980;279
Biscarosse;2023-12-12;0;2.953120;15.38950;280
Biscarosse;2023-12-12;1;3.061520;15.26450;280
Biscarosse;2023-12-12;2;3.087890;15.23320;280
Biscarosse;2023-12-12;3;3.049800;15.10040;280
Biscarosse;2023-12-12;4;2.977540;14.90510;279
Biscarosse;2023-12-12;5;2.874020;14.66680;279
Biscarosse;2023-12-12;6;2.736330;14.37780;279
Biscarosse;2023-12-12;7;2.570310;14.06920;278
Biscarosse;2023-12-12;8;2.417970;13.93250;278
Biscarosse;2023-12-12;9;2.337890;13.97540;278
Biscarosse;2023-12-12;10;2.394530;14.10820;278
Biscarosse;2023-12-12;11;2.552730;14.24890;278
Biscarosse;2023-12-12;12;2.746090;14.34260;278
Biscarosse;2023-12-12;13;2.882810;14.35820;278
Biscarosse;2023-12-12;14;2.943360;14.34260;278
Biscarosse;2023-12-12;15;2.970700;14.33090;278
Biscarosse;2023-12-12;16;2.986330;14.31140;278
Biscarosse;2023-12-12;17;2.978520;14.24110;278
Biscarosse;2023-12-12;18;2.896480;14.04970;278
Biscarosse;2023-12-12;19;2.726560;13.85820;278
Biscarosse;2023-12-12;20;2.531250;13.74890;278
Biscarosse;2023-12-12;21;2.416020;13.63950;278
Biscarosse;2023-12-12;22;2.441410;13.58090;278
Biscarosse;2023-12-12;23;2.605470;13.54570;278
Biscarosse;2023-12-13;0;2.867190;13.47540;279
Biscarosse;2023-12-13;1;3.158200;13.33480;279
Biscarosse;2023-12-13;2;3.416020;13.14730;279
Biscarosse;2023-12-13;3;3.576170;12.94810;278
Biscarosse;2023-12-13;4;3.615230;12.62780;278
Biscarosse;2023-12-13;5;3.529300;12.37390;278
Biscarosse;2023-12-13;6;3.312500;12.16680;278
Biscarosse;2023-12-13;7;3.015620;11.98320;278
Biscarosse;2023-12-13;8;2.748050;11.88950;278
Biscarosse;2023-12-13;9;2.580080;11.86220;278
Biscarosse;2023-12-13;10;2.519530;11.87390;278
Biscarosse;2023-12-13;11;2.593750;11.90900;279
Biscarosse;2023-12-13;12;2.792970;11.94420;279
Biscarosse;2023-12-13;13;3.054690;11.98320;280
Biscarosse;2023-12-13;14;3.302730;12.01450;281
Biscarosse;2023-12-13;15;3.480470;12.04180;282
Biscarosse;2023-12-13;16;3.529300;12.07310;283
Biscarosse;2023-12-13;17;3.470700;12.09650;284
Biscarosse;2023-12-13;18;3.279300;12.07700;284
Biscarosse;2023-12-13;19;2.994140;12.02230;285
Biscarosse;2023-12-13;20;2.703120;11.95590;285
Biscarosse;2023-12-13;21;2.484380;11.93250;284
Biscarosse;2023-12-13;22;2.392580;11.93640;284
Biscarosse;2023-12-13;23;2.439450;11.95590;285
Biscarosse;2023-12-14;0;2.617190;11.97930;286
Biscarosse;2023-12-14;1;2.865230;11.97540;287
Biscarosse;2023-12-14;2;3.091800;11.94030;288
Biscarosse;2023-12-14;3;3.201170;11.91680;289
